,NPV,CAPEX,OPEX,revenue,revenue_coproduct,revenue_final_product,IRR,energy_generation,pathway,fs_price,lang_factor
1535,1116736291.1046643,1931762481.0560322,181296864.30825388,643431506.5200001,59822333.99999999,455528700.0,21.711157424453397,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,4.5000000000000036
1536,1070023452.1963485,1974690536.1906106,182584705.96229124,643431506.5200001,59822333.99999999,455528700.0,20.956971021937786,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,4.600000000000003
1537,1023310613.2880334,2017618591.3251889,183872547.6163286,643431506.5200001,59822333.99999999,455528700.0,20.239640746303333,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,4.700000000000003
1538,976597774.3797175,2060546646.4597676,185160389.27036595,643431506.5200001,59822333.99999999,455528700.0,19.556213846087545,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,4.800000000000003
1539,929884935.4714022,2103474701.5943463,186448230.9244033,643431506.5200001,59822333.99999999,455528700.0,18.904047985094017,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,4.900000000000004
1540,883172096.5630867,2146402756.7289245,187736072.57844067,643431506.5200001,59822333.99999999,455528700.0,18.280771688297136,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,5.0000000000000036
1541,836459257.6547713,2189330811.8635025,189023914.232478,643431506.5200001,59822333.99999999,455528700.0,17.684250629350508,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,5.100000000000003
1542,789746418.7464557,2232258866.998081,190311755.88651535,643431506.5200001,59822333.99999999,455528700.0,17.11255878746851,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,5.200000000000004
1543,743033579.8381406,2275186922.13266,191599597.54055274,643431506.5200001,59822333.99999999,455528700.0,16.56395368034198,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,5.300000000000004
1544,696320740.9298251,2318114977.267238,192887439.19459006,643431506.5200001,59822333.99999999,455528700.0,16.03685502274592,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,5.400000000000004
1545,649607902.0215099,2361043032.401817,194175280.84862742,643431506.5200001,59822333.99999999,455528700.0,15.529826275377467,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,5.5000000000000036
1546,602895063.1131932,2403971087.5363955,195463122.5026648,643431506.5200001,59822333.99999999,455528700.0,15.04155864118819,934893959.9999999,"['Ip[milling]', 'Ip[alkaline]', 'Ip[noprocess]', 'Ip[PDC-ferm]']",50,5.600000000000004
