,NPV,CAPEX,OPEX,revenue,revenue_coproduct,revenue_final_product,IRR,energy_generation,pathway,fs_price,lang_factor
8566,-1367033450.6414623,2680211563.607857,153496448.74067846,432965538.5616,236190845.88,165734909.99999997,-1.6253891235984197,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,7.600000000000006
8567,-1405408640.1295612,2715477505.2342772,154554426.98947105,432965538.5616,236190845.88,165734909.99999997,-1.8368494461945994,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,7.700000000000006
8568,-1443783829.617659,2750743446.8606963,155612405.23826364,432965538.5616,236190845.88,165734909.99999997,-2.0451655262457513,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,7.800000000000006
8569,-1482159019.105758,2786009388.4871154,156670383.48705623,432965538.5616,236190845.88,165734910.00000006,-2.2504624170763043,226567756.79999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,7.900000000000006
8570,-1520534208.593856,2821275330.113535,157728361.73584878,432965538.5616,236190845.88,165734909.99999997,-2.4528590988805665,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,8.000000000000007
8571,-1558909398.0819538,2856541271.7399535,158786339.98464134,432965538.56159997,236190845.88,165734909.99999997,-2.6524688769825056,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,8.100000000000007
8572,-1597284587.5700521,2891807213.3663726,159844318.2334339,432965538.5616,236190845.88,165734909.99999997,-2.8493997493271195,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,8.200000000000006
8573,-1635659777.05815,2927073154.9927917,160902296.4822265,432965538.5616,236190845.88,165734909.99999997,-3.043754745994365,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,8.300000000000006
8574,-1674034966.5462487,2962339096.619211,161960274.73101908,432965538.5616,236190845.88,165734909.99999997,-3.235632243248998,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,8.400000000000006
8575,-1712410156.0343478,2997605038.2456307,163018252.97981167,432965538.5616,236190845.88,165734909.99999997,-3.425126254379629,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,8.500000000000007
8576,-1750785345.5224445,3032870979.8720493,164076231.22860423,432965538.5616,236190845.88,165734909.99999997,-3.61232669935857,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,8.600000000000007
8577,-1789160535.0105438,3068136921.4984684,165134209.4773968,432965538.5616,236190845.88,165734909.99999997,-3.7973196551539856,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,8.700000000000006
8578,-1827535724.4986403,3103402863.124888,166192187.72618937,432965538.5616,236190845.88,165734909.99999997,-3.980187588340045,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,8.800000000000008
8579,-1865910913.9867394,3138668804.751307,167250165.97498196,432965538.5616,236190845.88,165734909.99999997,-4.161009571506646,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,8.900000000000007
8580,-1904286103.4748375,3173934746.377726,168308144.22377452,432965538.5616,236190845.88,165734909.99999997,-4.339861484810436,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,9.000000000000007
8581,-1942661292.962936,3209200688.004145,169366122.47256708,432965538.5616,236190845.88,165734909.99999997,-4.516816203900831,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,9.100000000000007
8582,-1981036482.451035,3244466629.630565,170424100.7213597,432965538.5616,236190845.88,165734910.00000006,-4.691943775325935,226567756.79999998,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,9.200000000000006
8583,-2019411671.9391336,3279732571.256984,171482078.97015226,432965538.5616,236190845.88,165734909.99999997,-4.865311580430987,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,9.300000000000008
8584,-2057786861.4272304,3314998512.883403,172540057.21894485,432965538.5616,236190845.88,165734909.99999997,-5.0369844886728465,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,9.400000000000007
8585,-2096162050.9153285,3350264454.509822,173598035.46773738,432965538.5616,236190845.88,165734909.99999997,-5.207025001179344,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,9.500000000000007
8586,-2134537240.4034293,3385530396.1362414,174656013.71652997,432965538.5616,236190845.88,165734909.99999997,-5.37549338532558,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,9.600000000000009
8587,-2172912429.8915257,3420796337.7626605,175713991.96532255,432965538.5616,236190845.88,165734909.99999997,-5.542447801022732,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,9.700000000000008
8588,-2211287619.3796244,3456062279.3890796,176771970.2141151,432965538.5616,236190845.88,165734909.99999997,-5.707944419355271,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,9.800000000000008
8589,-2249662808.867723,3491328221.0154986,177829948.46290773,432965538.5616,236190845.88,165734909.99999997,-5.872037534157027,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,9.900000000000007
8590,-2288037998.3558197,3526594162.6419177,178887926.71170026,432965538.5616,236190845.88,165734909.99999997,-6.034779667057244,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,10.000000000000007
8591,-2326413187.8439183,3561860104.2683372,179945904.96049285,432965538.5616,236190845.88,165734909.99999997,-6.196221666490387,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,10.100000000000009
8592,-2364788377.3320165,3597126045.8947563,181003883.20928544,432965538.5616,236190845.88,165734909.99999997,-6.356412801124334,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,10.200000000000008
8593,-2403163566.8201156,3632391987.5211754,182061861.458078,432965538.5616,236190845.88,165734909.99999997,-6.515400848122399,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,10.300000000000008
8594,-2441538756.308213,3667657929.147595,183119839.70687062,432965538.5616,236190845.88,165734909.99999997,-6.673232176621136,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,10.40000000000001
8595,-2479913945.796311,3702923870.774014,184177817.95566314,432965538.5616,236190845.88,165734909.99999997,-6.829951826781777,226567756.79999995,"['Ip[milling]', 'Ip[DSA]', 'Ip[BCD]', 'Ip[PDC-ferm]']",190,10.500000000000009
